holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,month,year,is_weekend,hour_sin,hour_cos,day_sin,day_cos,is_holiday,has_precipitation,is_low_visibility,is_severe_weather,temp_c,temp_z,clouds_z,traffic_category,congestion_category,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm
None,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-02 21:00:00,2361,21,1,10,2012,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0,15.460000000000036,0.5782443222389735,-1.2396562225535652,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,287.16,0.0,0.0,1,Clear,sky is clear,2012-10-02 22:00:00,1529,22,1,10,2012,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,0,14.010000000000048,0.46416381284516756,-1.2396562225535652,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,285.45,0.0,0.0,1,Clear,sky is clear,2012-10-02 23:00:00,963,23,1,10,2012,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,12.300000000000011,0.3296274879738478,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,284.63,0.0,0.0,1,Clear,sky is clear,2012-10-03 00:00:00,506,0,2,10,2012,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,11.480000000000018,0.2651129930063162,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,283.47,0.0,0.0,1,Clear,sky is clear,2012-10-03 01:00:00,321,1,2,10,2012,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,10.32000000000005,0.1738485854912733,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,281.18,0.0,0.0,1,Clear,sky is clear,2012-10-03 02:00:00,273,2,2,10,2012,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,8.03000000000003,-0.0063199431375679516,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,281.09,0.0,0.0,1,Clear,sky is clear,2012-10-03 03:00:00,367,3,2,10,2012,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,7.939999999999998,-0.01340080234132398,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,279.53,0.0,0.0,1,Clear,sky is clear,2012-10-03 04:00:00,814,4,2,10,2012,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,6.3799999999999955,-0.13613569520638522,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,278.62,0.0,0.0,1,Clear,sky is clear,2012-10-03 05:00:00,2718,5,2,10,2012,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,0,5.470000000000027,-0.20773104937766834,-1.2396562225535652,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,278.23,0.0,0.0,1,Clear,sky is clear,2012-10-03 06:00:00,5673,6,2,10,2012,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,5.080000000000041,-0.23841477259393254,-1.2396562225535652,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,278.12,0.0,0.0,1,Clear,sky is clear,2012-10-03 08:00:00,6511,8,2,10,2012,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,0,0,0,4.970000000000027,-0.24706915606518792,-1.2396562225535652,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,282.48,0.0,0.0,1,Clear,sky is clear,2012-10-03 09:00:00,5471,9,2,10,2012,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0,9.330000000000041,0.09595913424998383,-1.2396562225535652,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,291.97,0.0,0.0,1,Clear,sky is clear,2012-10-03 12:00:00,5097,12,2,10,2012,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,18.82000000000005,0.842596399179106,-1.2396562225535652,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,293.23,0.0,0.0,1,Clear,sky is clear,2012-10-03 13:00:00,4887,13,2,10,2012,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,20.08000000000004,0.9417284280316547,-1.2396562225535652,Medium,High,1,0,0,0,0,0,0,0,0,0,0
None,294.31,0.0,0.0,1,Clear,sky is clear,2012-10-03 14:00:00,5337,14,2,10,2012,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,0,21.160000000000025,1.0266987384766957,-1.2396562225535652,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,295.17,0.0,0.0,1,Clear,sky is clear,2012-10-03 15:00:00,5692,15,2,10,2012,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,0,22.02000000000004,1.0943602819792304,-1.2396562225535652,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,295.13,0.0,0.0,1,Clear,sky is clear,2012-10-03 16:00:00,6137,16,2,10,2012,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,0,21.980000000000018,1.0912132334442273,-1.2396562225535652,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,293.66,0.0,0.0,20,Clouds,few clouds,2012-10-03 18:00:00,4623,18,2,10,2012,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0,20.510000000000048,0.975559199782922,-0.752666695658791,Medium,High,0,1,0,0,0,0,0,0,0,0,0
None,290.65,0.0,0.0,20,Clouds,few clouds,2012-10-03 19:00:00,3591,19,2,10,2012,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,0,0,17.5,0.7387437975240504,-0.752666695658791,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,288.19,0.0,0.0,20,Clouds,few clouds,2012-10-03 20:00:00,2898,20,2,10,2012,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,15.04000000000002,0.5452003126214557,-0.752666695658791,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,287.1,0.0,0.0,1,Clear,sky is clear,2012-10-03 21:00:00,2637,21,2,10,2012,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,0,13.950000000000045,0.45944324004266507,-1.2396562225535652,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,286.25,0.0,0.0,1,Clear,sky is clear,2012-10-03 22:00:00,1777,22,2,10,2012,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,13.100000000000023,0.39256845867387996,-1.2396562225535652,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,285.26,0.0,0.0,1,Clear,sky is clear,2012-10-03 23:00:00,1015,23,2,10,2012,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,0,12.110000000000014,0.31467900743259053,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,284.55,0.0,0.0,1,Clear,sky is clear,2012-10-04 00:00:00,598,0,3,10,2012,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,11.400000000000034,0.25881889593631435,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,283.47,0.0,0.0,1,Clear,sky is clear,2012-10-04 01:00:00,369,1,3,10,2012,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,10.32000000000005,0.1738485854912733,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,283.17,0.0,0.0,1,Clear,sky is clear,2012-10-04 02:00:00,312,2,3,10,2012,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,10.020000000000039,0.15024572147876067,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,282.04,0.0,0.0,1,Clear,sky is clear,2012-10-04 03:00:00,367,3,3,10,2012,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,8.890000000000043,0.06134160036496679,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,281.69,0.0,0.0,1,Clear,sky is clear,2012-10-04 04:00:00,835,4,3,10,2012,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,8.54000000000002,0.033804925683701297,-1.2396562225535652,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,281.32,0.0,0.0,1,Clear,sky is clear,2012-10-04 05:00:00,2726,5,3,10,2012,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,8.170000000000016,0.004694726734936456,-1.2396562225535652,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,280.74,0.0,0.0,1,Clear,sky is clear,2012-10-04 06:00:00,5689,6,3,10,2012,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,7.590000000000032,-0.040937477022584996,-1.2396562225535652,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,280.57,0.0,0.0,1,Clear,sky is clear,2012-10-04 07:00:00,6990,7,3,10,2012,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0,7.420000000000016,-0.0543124332963429,-1.2396562225535652,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,281.86,0.0,0.0,1,Clear,sky is clear,2012-10-04 08:00:00,5985,8,3,10,2012,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0,0,0,0,8.710000000000036,0.0471798819574592,-1.2396562225535652,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,284.98,0.0,0.0,1,Clear,sky is clear,2012-10-04 09:00:00,5309,9,3,10,2012,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,0,0,11.830000000000041,0.2926496676875817,-1.2396562225535652,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,289.18,0.0,0.0,1,Clear,sky is clear,2012-10-04 10:00:00,4603,10,3,10,2012,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,16.03000000000003,0.6230897638627452,-1.2396562225535652,Medium,High,1,0,0,0,0,0,0,0,0,0,0
None,291.55,0.0,0.0,1,Clear,sky is clear,2012-10-04 11:00:00,4884,11,3,10,2012,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,0,18.400000000000034,0.8095523895615884,-1.2396562225535652,Medium,High,1,0,0,0,0,0,0,0,0,0,0
None,294.97,0.0,0.0,1,Clear,sky is clear,2012-10-04 12:00:00,5104,12,3,10,2012,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,21.82000000000005,1.0786250393042234,-1.2396562225535652,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,296.38,0.0,0.0,1,Clear,sky is clear,2012-10-04 13:00:00,5178,13,3,10,2012,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,23.230000000000018,1.1895585001630262,-1.2396562225535652,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,297.32,0.0,0.0,1,Clear,sky is clear,2012-10-04 14:00:00,5501,14,3,10,2012,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,0,24.170000000000016,1.2635141407355628,-1.2396562225535652,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,298.17,0.0,0.0,1,Clear,sky is clear,2012-10-04 15:00:00,5713,15,3,10,2012,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,0,25.02000000000004,1.330388922104348,-1.2396562225535652,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,298.06,0.0,0.0,20,Clouds,few clouds,2012-10-04 16:00:00,6292,16,3,10,2012,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,0,24.910000000000025,1.3217345386330925,-0.752666695658791,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,297.67,0.0,0.0,20,Clouds,few clouds,2012-10-04 17:00:00,6057,17,3,10,2012,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0,24.52000000000004,1.2910508154168283,-0.752666695658791,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,296.36,0.0,0.0,40,Clouds,scattered clouds,2012-10-04 18:00:00,4907,18,3,10,2012,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,0,23.210000000000036,1.1879849758955268,-0.24004614103271282,Medium,High,0,1,0,0,0,0,0,0,0,0,0
None,293.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-04 19:00:00,3503,19,3,10,2012,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,0,0,20.700000000000045,0.9905076803241792,-0.24004614103271282,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,292.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-04 20:00:00,3037,20,3,10,2012,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,19.28000000000003,0.8787874573316224,-0.24004614103271282,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,291.77,0.0,0.0,75,Clouds,broken clouds,2012-10-04 21:00:00,2822,21,3,10,2012,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,0,18.620000000000005,0.8268611565040946,0.657039829562924,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,291.36,0.0,0.0,75,Clouds,broken clouds,2012-10-04 22:00:00,1992,22,3,10,2012,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,18.210000000000036,0.7946039090203311,0.657039829562924,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,291.12,0.0,0.0,75,Clouds,broken clouds,2012-10-04 23:00:00,1166,23,3,10,2012,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,17.970000000000027,0.775721617810321,0.657039829562924,Low,Low,0,1,0,0,0,0,0,0,0,0,0
None,290.63,0.0,0.0,75,Clouds,broken clouds,2012-10-05 00:00:00,627,0,4,10,2012,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,17.480000000000018,0.737170273256551,0.657039829562924,Low,Low,0,1,0,0,0,0,0,0,0,0,0
None,290.46,0.0,0.0,40,Clouds,scattered clouds,2012-10-05 01:00:00,388,1,4,10,2012,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,17.310000000000002,0.7237953169827932,-0.24004614103271282,Low,Low,0,1,0,0,0,0,0,0,0,0,0
None,289.26,0.0,0.0,0,Clear,sky is clear,2012-10-05 03:00:00,368,3,4,10,2012,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,16.110000000000014,0.6293838609327471,-1.265287250284869,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,283.21,0.0,0.0,75,Clouds,broken clouds,2012-10-05 05:00:00,2489,5,4,10,2012,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,10.060000000000002,0.15339277001375937,0.657039829562924,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,282.24,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 06:00:00,5537,6,4,10,2012,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,0,9.090000000000032,0.07707684303997372,1.0415052455324827,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,281.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 07:00:00,6628,7,4,10,2012,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,0,8.54000000000002,0.033804925683701297,1.0415052455324827,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,280.57,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 08:00:00,5534,8,4,10,2012,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0,0,0,0,7.420000000000016,-0.0543124332963429,1.0415052455324827,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,280.02,0.0,0.0,75,Clouds,broken clouds,2012-10-05 09:00:00,5403,9,4,10,2012,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0,0,0,6.8700000000000045,-0.09758435065261532,0.657039829562924,Medium,Severe,0,1,0,0,0,0,0,0,0,0,0
None,280.11,0.0,0.0,75,Clouds,broken clouds,2012-10-05 10:00:00,4770,10,4,10,2012,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,6.960000000000036,-0.0905034914488593,0.657039829562924,Medium,High,0,1,0,0,0,0,0,0,0,0,0
None,280.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 11:00:00,5217,11,4,10,2012,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,0,6.850000000000023,-0.09915787492011469,1.0415052455324827,Medium,Severe,0,1,0,0,0,0,0,0,0,0,0
None,280.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 12:00:00,5870,12,4,10,2012,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,7.3799999999999955,-0.05745948183134608,1.0415052455324827,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,281.43,0.0,0.0,75,Clouds,broken clouds,2012-10-05 13:00:00,5967,13,4,10,2012,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,8.28000000000003,0.013349110206191835,0.657039829562924,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,281.78,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 14:00:00,6108,14,4,10,2012,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,0,0,8.629999999999995,0.040885784887452856,1.0415052455324827,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,281.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 15:00:00,6128,15,4,10,2012,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,0,0,8.760000000000048,0.05111369262621206,1.0415052455324827,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,281.73,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 16:00:00,6069,16,4,10,2012,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,0,8.580000000000041,0.03695197421870448,1.0415052455324827,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,281.42,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 17:00:00,6169,17,4,10,2012,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,0,8.270000000000039,0.01256234807244216,1.0415052455324827,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,280.87,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 18:00:00,5384,18,4,10,2012,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0,0,7.720000000000027,-0.030709569283830264,1.0415052455324827,Medium,Severe,0,1,0,0,0,0,0,0,0,0,0
None,280.15,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 19:00:00,4063,19,4,10,2012,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,0,7.0,-0.08735644291386059,1.0415052455324827,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,279.78,0.0,0.0,90,Clouds,overcast clouds,2012-10-05 20:00:00,3364,20,4,10,2012,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,6.6299999999999955,-0.11646664186262544,1.0415052455324827,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,279.65,0.0,0.0,75,Clouds,broken clouds,2012-10-05 21:00:00,2971,21,4,10,2012,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,0,6.5,-0.12669454960138016,0.657039829562924,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,279.22,0.0,0.0,40,Clouds,scattered clouds,2012-10-05 22:00:00,2450,22,4,10,2012,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,0,6.07000000000005,-0.16052532135264308,-0.24004614103271282,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,279.06,0.0,0.0,40,Clouds,scattered clouds,2012-10-05 23:00:00,1832,23,4,10,2012,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0,0,5.910000000000025,-0.1731135154926513,-0.24004614103271282,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,278.81,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 00:00:00,1231,0,5,10,2012,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,0,5.660000000000025,-0.1927825688364111,1.0415052455324827,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,278.55,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 01:00:00,718,1,5,10,2012,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0,5.400000000000034,-0.21323838431392056,1.0415052455324827,Low,Low,0,1,0,0,0,0,0,0,0,0,0
None,278.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 02:00:00,545,2,5,10,2012,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,5.439999999999998,-0.21009133577892183,1.0415052455324827,Low,Low,0,1,0,0,0,0,0,0,0,0,0
None,276.99,0.0,0.0,75,Clouds,broken clouds,2012-10-06 04:00:00,411,4,5,10,2012,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,3.840000000000032,-0.3359732771789818,0.657039829562924,Low,Low,0,1,0,0,0,0,0,0,0,0,0
None,276.35,0.0,0.0,20,Clouds,few clouds,2012-10-06 05:00:00,688,5,5,10,2012,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,0,3.2000000000000455,-0.38632605373900575,-0.752666695658791,Low,Low,0,1,0,0,0,0,0,0,0,0,0
None,275.4,0.0,0.0,1,Clear,sky is clear,2012-10-06 06:00:00,1352,6,5,10,2012,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,0,2.25,-0.46106845644529654,-1.2396562225535652,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,275.17,0.0,0.0,1,Clear,sky is clear,2012-10-06 07:00:00,2072,7,5,10,2012,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,0,0,2.0200000000000387,-0.4791639855215525,-1.2396562225535652,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
